TO_Time_UTC, jNO2_up, jNO2_down, jNO2_total, NO_ppbv, NO2_ppbv, NOy_ppbv, O3_ppbv, NOx_ppbv, Ox_ppbv, CO2_ppm, CO2_i_ppm, CH4_ppb, CH4_i_ppb, CO_ppb, CO_i_ppb, H2O_pct, H2O_i_pct, AmbTemp, RelHumidity, StaticPrs, VertWindSpd, WindDir, WindSpd, Heading, Pitch, Roll, TrueAirSpd, GPSAlt, GPSLat, GPSLon
70506,0.01025,0.001141,0.01139,,,,,,,419.33,419.12,2000.9,2000.4,,132.2,1.015,1.01,28.6,0.0,923.94,,,,7.0,6.2,0.7,95.5,534.0,38.579,-121.346
70507,0.01026,0.001141,0.0114,,,,,,,,418.25,,1995.8,130.3,130.6,,1.0,28.61,0.0,923.4,,,,6.9,6.2,1.1,95.5,537.0,38.58,-121.346
70508,0.01026,0.001167,0.01142,,,,,,,417.32,417.38,,1988.7,,125.3,0.991,0.987,28.42,0.0,920.54,,,,6.9,6.2,1.1,98.3,539.0,38.58,-121.346
70509,0.01025,0.001227,0.01148,,,,,,,,416.62,1984.6,1980.6,116.5,119.3,,0.964,28.56,0.0,921.42,,,,7.7,6.3,1.9,97.0,542.0,38.581,-121.346
70510,0.01025,0.001201,0.01145,,,,,,,415.58,415.88,,1971.3,,114.3,0.938,0.941,28.59,0.0,921.44,,,,8.4,6.3,2.4,96.8,545.0,38.581,-121.346
70511,0.01023,0.001236,0.01147,,,,,,,,415.16,1962.8,1962.4,,110.0,,0.915,28.62,0.0,921.18,,,,9.1,6.3,2.3,96.8,547.0,38.582,-121.346
70512,0.01027,0.001201,0.01147,,,,,,,,414.46,,1957.9,106.6,105.7,0.875,0.888,28.63,0.0,921.06,,,,9.7,6.4,2.0,96.8,550.0,38.582,-121.345
70513,0.01026,0.001175,0.01143,,,,,,,413.96,413.8,1952.3,1953.4,,101.1,,0.862,28.67,0.0,921.7,,,,10.2,6.6,1.8,96.1,553.0,38.583,-121.345
70514,0.01023,0.00115,0.01138,,,,,,,,413.24,,1948.3,96.2,96.6,,0.838,28.47,0.0,920.18,,,,10.3,6.7,2.3,97.5,556.0,38.583,-121.345
70515,0.01025,0.001141,0.01139,,,,,,,412.69,412.69,,1943.0,,94.3,0.819,0.814,28.21,0.0,918.78,,,,10.3,7.1,1.0,98.0,560.0,38.584,-121.345
70516,0.01025,0.001158,0.01141,,,,,,,,412.36,1940.4,1938.9,91.4,92.2,,0.794,28.35,0.0,920.54,,,,11.1,7.3,0.3,96.1,563.0,38.584,-121.345
70517,0.01023,0.001184,0.01141,,,,,,,411.92,412.02,,1936.0,,91.6,0.772,0.773,28.42,0.0,920.52,,,,11.5,7.5,0.4,95.3,567.0,38.585,-121.345
70518,0.01025,0.00115,0.0114,,,,,,,,412.57,1933.5,1935.2,,91.9,,0.759,28.43,0.0,920.02,,,,11.8,7.5,0.0,95.8,571.0,38.585,-121.345
70519,0.01021,0.001184,0.01139,,,,,,,,413.51,,1945.2,92.2,94.4,0.739,0.745,28.42,0.0,919.06,,,,12.0,7.6,1.2,96.5,575.0,38.586,-121.344
70520,0.01023,0.001184,0.01141,,,,,,,414.1,414.36,1956.7,1955.2,,102.3,,0.758,28.22,0.0,917.34,,,,12.3,7.7,2.2,97.9,579.0,38.586,-121.344
70521,0.01025,0.001158,0.01141,,,,,,,,415.05,,1960.0,110.5,110.2,,0.789,28.26,0.0,918.62,,,,13.2,7.9,0.2,95.7,583.0,38.587,-121.344
70522,0.01026,0.001175,0.01143,,,,,,,415.69,415.61,1965.8,1963.9,,109.8,0.811,0.809,28.51,0.0,920.28,,,,13.9,7.8,-0.7,93.3,587.0,38.587,-121.344
70523,0.01027,0.001158,0.01143,,,,,,,,414.32,,1960.1,108.8,109.0,,0.804,28.43,0.0,918.82,,,,13.8,7.6,-0.6,94.1,591.0,38.588,-121.344
70524,0.01026,0.00115,0.01141,,,,,,,412.68,413.03,,1949.5,,106.9,0.799,0.799,28.29,0.0,916.4,,,,13.5,7.3,-0.5,95.5,595.0,38.588,-121.344
70525,0.01032,0.001167,0.01148,,,,,,,,413.75,1941.1,1944.3,,104.0,,0.791,28.62,0.0,920.14,,,,14.1,7.3,-0.2,91.5,598.0,38.589,-121.344
70526,0.01029,0.001175,0.01147,,,,,,,,415.2,,1958.7,102.1,102.3,0.779,0.782,28.59,0.0,919.4,,,,14.3,6.9,-0.7,92.0,601.0,38.589,-121.343
70527,0.01031,0.001184,0.01149,,,,,,,416.02,415.61,1974.3,1973.2,,103.0,,0.785,28.64,0.0,919.42,,,,13.8,6.8,-0.2,91.3,604.0,38.59,-121.343
70528,0.01031,0.00115,0.01146,,,,,,,,414.7,,1969.1,103.6,103.6,,0.794,28.51,0.0,918.38,,,,13.8,6.7,-0.8,92.5,607.0,38.59,-121.343
70529,0.01034,0.001184,0.01153,,,,,,,413.91,413.94,1961.4,1963.6,,103.7,0.8,0.798,28.59,0.0,917.76,,,,13.9,6.7,-1.4,92.7,610.0,38.591,-121.343
70530,0.01035,0.001184,0.01153,,,,,,,,414.2,,1963.7,103.8,103.8,,0.794,28.57,0.0,917.26,,,,13.7,6.6,-1.7,93.0,613.0,38.591,-121.343
70531,0.01033,0.001167,0.0115,,,,,,,414.5,414.45,,1967.6,,107.3,0.79,0.79,28.59,0.0,916.76,,,,13.0,6.5,-0.9,93.0,616.0,38.592,-121.343
70532,0.0103,0.001141,0.01144,,,,,,,,414.38,1970.2,1968.5,,112.0,,0.798,28.47,0.0,914.68,,,,12.8,6.5,-0.6,94.7,618.0,38.592,-121.342
70533,0.01038,0.001132,0.01151,,,,,,,414.18,414.25,,1962.9,114.7,111.1,0.808,0.806,28.48,0.0,915.5,,,,13.5,6.2,-1.1,94.4,620.0,38.593,-121.342
70534,0.01035,0.001175,0.01153,,,,,,,,413.55,1957.2,1957.2,,102.5,,0.79,28.57,0.0,916.78,,,,13.9,6.1,-1.6,92.8,623.0,38.593,-121.342
70535,0.01035,0.001184,0.01153,,,,,,,,412.29,,1946.9,94.9,94.6,,0.764,28.39,0.0,914.94,,,,13.4,6.0,-1.0,94.4,625.0,38.594,-121.342
70536,0.01035,0.001167,0.01152,,,,,,,411.3,411.31,1933.2,1936.6,,92.7,0.75,0.743,28.27,0.0,913.42,,,,12.7,5.7,-0.6,95.7,628.0,38.594,-121.342
70537,0.01037,0.001184,0.01155,,,,,,,,411.37,,1934.1,90.4,90.8,,0.726,28.29,0.0,913.12,,,,12.7,5.6,-1.2,95.6,630.0,38.595,-121.341
70538,0.01038,0.001184,0.01157,,,,,,,411.44,411.43,,1935.4,,92.3,0.712,0.712,28.27,0.0,912.94,,,,12.7,5.5,-1.3,95.9,632.0,38.596,-121.341
70539,0.01038,0.001184,0.01157,,,,,,,,411.51,1936.2,1936.0,,94.6,,0.712,28.21,0.0,912.44,,,,12.7,5.5,-1.0,96.3,634.0,38.596,-121.341
70540,0.01037,0.001175,0.01154,,,,,,,411.63,411.59,,1935.7,95.7,95.5,0.711,0.711,28.19,0.0,912.24,,,,12.7,5.4,-0.6,96.4,635.0,38.597,-121.341
70541,0.01038,0.00115,0.01153,,,,,,,,411.53,1935.5,1935.4,,95.0,,0.705,28.09,0.0,911.4,,,,12.6,5.4,-0.5,97.1,637.0,38.597,-121.341
70542,0.01038,0.001175,0.01155,,,,,,,,411.36,,1934.3,94.6,94.7,0.693,0.697,28.18,0.0,912.04,,,,12.5,5.4,-0.7,96.1,639.0,38.598,-121.341
70543,0.01035,0.001167,0.01152,,,,,,,411.24,411.24,1932.9,1933.2,,95.1,,0.691,28.09,0.0,911.0,,,,12.4,5.4,-0.5,97.3,640.0,38.598,-121.34
70544,0.01036,0.001167,0.01153,,,,,,,,411.23,,1932.9,95.5,95.5,,0.688,28.1,0.0,911.06,,,,12.5,5.6,-0.4,97.1,642.0,38.599,-121.34
70545,0.01036,0.001175,0.01153,,,,,,,411.22,411.22,,1932.8,,94.6,0.686,0.685,28.06,0.0,910.58,,,,12.4,5.9,-0.5,97.4,643.0,38.599,-121.34
70546,0.01036,0.001219,0.01158,,,,,,,,411.29,1932.8,1932.8,93.2,93.6,,0.681,28.13,0.0,911.08,,,,12.8,6.1,-1.6,96.7,645.0,38.6,-121.34
70547,0.01034,0.001201,0.01154,,,,,,,411.4,411.37,,1932.7,,94.6,0.677,0.677,28.29,0.0,912.6,,,,12.9,6.1,-1.1,95.1,647.0,38.6,-121.34
70548,0.01035,0.001219,0.01157,,,,,,,,411.44,1932.6,1932.7,,97.4,,0.678,28.06,0.0,909.72,,,,12.3,6.1,-0.8,97.6,650.0,38.601,-121.34
70549,0.01036,0.00121,0.01157,,,,,,,,411.52,,1933.4,99.6,99.6,0.679,0.679,28.06,0.0,909.68,,,,12.2,6.3,-0.6,97.4,652.0,38.601,-121.339
70550,0.01037,0.001201,0.01157,,,,,,,411.57,411.64,1934.2,1934.1,,99.9,,0.683,28.03,0.0,909.02,,,,12.5,6.5,-1.4,97.7,655.0,38.602,-121.339
70551,0.01035,0.001236,0.01159,,,,,,,,411.88,,1935.1,100.2,100.2,,0.69,28.12,0.0,910.48,,,,12.6,6.4,-1.0,96.4,657.0,38.602,-121.339
70552,0.01033,0.001201,0.01153,,,,,,,412.12,412.12,,1936.3,,100.4,0.695,0.699,28.05,0.0,909.08,,,,12.3,6.5,-0.9,97.1,660.0,38.603,-121.339
70553,0.01035,0.001227,0.01158,,,,,,,,412.06,1936.8,1936.5,100.6,100.5,,0.717,28.06,0.0,908.8,,,,12.3,6.5,-1.1,97.0,663.0,38.603,-121.339
70554,0.01037,0.00121,0.01158,,,,,,,411.98,412.0,,1935.8,,100.4,0.736,0.734,28.12,0.0,909.08,,,,12.3,6.4,-1.0,96.4,666.0,38.604,-121.339
70555,0.01035,0.001184,0.01153,,,,,,,,411.97,1935.2,1935.3,,100.1,,0.741,28.2,0.0,909.44,,,,12.4,6.4,-1.0,95.4,668.0,38.605,-121.338
70556,0.01034,0.001253,0.0116,,,,,,,,411.97,,1935.7,99.9,100.6,0.748,0.746,28.14,0.0,908.72,,,,12.3,6.2,-0.2,96.1,671.0,38.605,-121.338
70557,0.01036,0.001236,0.01159,,,,,,,411.96,412.1,1936.2,1936.1,,102.8,,0.755,28.14,0.0,908.22,,,,12.1,6.1,-0.3,96.4,674.0,38.606,-121.338
70558,0.01036,0.001236,0.01159,,,,,,,,412.44,,1938.2,105.0,105.0,,0.766,28.01,0.0,906.7,,,,12.1,6.1,-0.1,97.5,676.0,38.606,-121.338
70559,0.01036,0.001253,0.01161,,,,,,,412.77,412.77,1941.8,1940.6,,108.5,0.773,0.779,28.03,0.0,906.46,,,,12.1,6.1,0.1,97.6,678.0,38.607,-121.338
70560,0.01035,0.001219,0.01157,,,,,,,,412.83,,1942.7,113.3,112.0,,0.8,28.06,0.0,906.66,,,,12.3,6.3,0.7,97.2,681.0,38.607,-121.338
70561,0.01033,0.001253,0.01159,,,,,,,412.9,412.89,,1944.5,,116.7,0.821,0.82,28.01,0.0,905.96,,,,12.5,6.2,1.2,97.9,683.0,38.608,-121.337
70562,0.01034,0.001201,0.01154,,,,,,,,412.8,1946.0,1946.1,,122.1,,0.83,28.1,0.0,906.66,,,,12.8,6.3,1.1,96.7,686.0,38.608,-121.337
70563,0.01037,0.001253,0.01162,,,,,,,,412.65,,1946.8,125.6,126.2,0.844,0.84,28.09,0.0,906.24,,,,13.0,6.4,1.0,96.9,689.0,38.609,-121.337
70564,0.01034,0.001253,0.0116,,,,,,,412.57,412.47,1947.5,1947.4,,127.9,,0.847,28.05,0.0,905.58,,,,13.2,6.3,0.6,97.4,692.0,38.609,-121.337
70565,0.01032,0.001244,0.01157,,,,,,,,412.26,,1946.3,129.6,129.4,,0.852,28.02,0.0,905.32,,,,13.8,6.5,0.5,97.5,695.0,38.61,-121.337
70566,0.01032,0.001244,0.01157,,,,,,,412.08,412.06,1944.6,1945.1,,125.7,0.854,0.853,28.12,0.0,906.38,,,,14.4,6.6,0.5,95.9,698.0,38.611,-121.337
70567,0.01036,0.00127,0.01163,,,,,,,,411.9,,1943.6,120.9,122.0,,0.851,28.05,0.0,905.82,,,,14.6,6.7,0.5,96.3,702.0,38.611,-121.336
70568,0.01038,0.001262,0.01164,,,,,,,411.72,411.75,,1942.0,,119.2,0.848,0.848,28.14,0.0,906.24,,,,14.7,6.9,-0.2,95.2,705.0,38.612,-121.336
70569,0.01034,0.001288,0.01163,,,,,,,,411.67,1940.9,1941.0,,116.9,,0.841,28.18,0.0,905.94,,,,14.7,6.9,-0.1,95.2,708.0,38.612,-121.336
70570,0.01035,0.001219,0.01157,,,,,,,411.57,411.6,,1941.3,115.5,116.0,0.832,0.834,28.15,0.0,905.22,,,,14.6,6.9,-0.6,95.5,712.0,38.613,-121.336
70571,0.01038,0.001313,0.0117,,,,,,,,411.66,1941.5,1941.5,,117.2,,0.839,28.17,0.0,904.94,,,,14.7,6.8,-0.8,95.4,715.0,38.613,-121.336
70572,0.01038,0.001305,0.01168,,,,,,,,411.83,,1942.4,118.3,118.3,,0.848,28.11,0.0,904.16,,,,14.7,6.7,-0.1,95.9,718.0,38.614,-121.335
70573,0.01038,0.00127,0.01165,,,,,,,411.96,411.88,1943.4,1943.2,,118.8,0.853,0.851,28.09,0.0,903.64,,,,14.7,6.6,-0.6,96.0,721.0,38.614,-121.335
70574,0.0104,0.001288,0.01169,,,,,,,,411.5,,1940.1,119.4,119.3,,0.847,28.15,0.0,904.2,,,,15.1,6.5,-0.9,95.2,724.0,38.615,-121.335
70575,0.0104,0.001322,0.01172,,,,,,,411.1,411.12,,1935.4,,113.9,0.843,0.839,28.18,0.0,904.34,,,,15.5,6.4,-0.4,94.8,727.0,38.615,-121.335
70576,0.01039,0.001322,0.01171,,,,,,,,410.93,1932.7,1932.1,104.3,107.3,,0.813,28.22,0.0,904.5,,,,15.8,6.3,-0.4,94.4,730.0,38.616,-121.335
70577,0.01039,0.001296,0.01169,,,,,,,410.68,410.75,,1930.6,,104.6,0.785,0.788,28.21,0.0,904.16,,,,16.0,6.2,-0.3,94.4,732.0,38.617,-121.335
70578,0.0104,0.001279,0.01168,,,,,,,,410.67,1929.3,1929.1,,105.4,,0.775,28.19,0.0,903.76,,,,16.1,6.1,-0.3,94.6,735.0,38.617,-121.334
70579,0.01038,0.001288,0.01167,,,,,,,,410.65,,1927.5,106.0,104.9,,0.764,28.15,0.0,903.18,,,,16.5,6.1,-0.8,95.0,737.0,38.618,-121.334
70580,0.01041,0.001331,0.01174,,,,,,,410.63,410.64,1925.6,1925.9,,99.7,0.758,0.753,28.2,0.0,903.5,,,,16.9,6.2,-1.1,94.6,739.0,38.618,-121.334
70581,0.0104,0.001322,0.01172,,,,,,,,410.68,,1925.9,93.7,94.5,,0.742,28.28,0.0,903.84,,,,17.1,6.6,-2.0,94.0,742.0,38.619,-121.334
70582,0.01042,0.001331,0.01175,,,,,,,410.72,410.72,,1926.4,,92.5,0.732,0.731,28.32,0.0,903.8,,,,17.1,7.1,-2.4,93.8,744.0,38.619,-121.334
70583,0.01039,0.001322,0.01171,,,,,,,,410.68,1926.7,1926.0,90.5,91.2,,0.72,28.32,0.0,903.3,,,,16.7,7.3,-2.7,94.1,747.0,38.62,-121.333
70584,0.0104,0.001313,0.01171,,,,,,,410.62,410.63,,1924.3,,87.8,0.707,0.709,28.25,0.0,901.88,,,,16.0,7.2,-2.1,95.2,750.0,38.62,-121.333
70585,0.01039,0.001331,0.01172,,,,,,,,410.72,1922.8,1922.5,,82.8,,0.696,28.17,0.0,900.38,,,,15.4,7.1,-1.6,96.2,753.0,38.621,-121.333
70586,0.01038,0.001322,0.0117,,,,,,,,410.89,,1919.6,78.9,78.9,0.678,0.683,28.21,0.0,900.64,,,,15.5,7.3,-1.9,95.6,757.0,38.621,-121.333
70587,0.01038,0.001339,0.01172,,,,,,,411.0,411.02,1916.1,1916.7,,78.6,,0.673,28.34,0.0,901.66,,,,15.6,7.4,-2.2,94.3,760.0,38.622,-121.333
70588,0.0104,0.001296,0.0117,,,,,,,,411.09,,1914.8,78.4,78.4,,0.666,28.4,0.0,901.86,,,,15.3,7.3,-2.1,93.5,763.0,38.622,-121.332
70589,0.0104,0.001322,0.01172,,,,,,,411.16,411.16,1912.3,1913.1,,76.3,0.66,0.658,28.35,0.0,900.76,,,,14.5,7.2,-2.4,94.2,766.0,38.623,-121.332
70590,0.01041,0.001322,0.01173,,,,,,,,411.13,,1912.8,73.3,74.1,,0.649,28.34,0.0,900.2,,,,13.9,7.1,-2.2,94.3,769.0,38.624,-121.332
70591,0.01041,0.001305,0.01172,,,,,,,411.1,411.11,,1913.6,,72.3,0.64,0.64,28.34,0.0,899.38,,,,13.5,6.9,-1.4,94.5,772.0,38.624,-121.332
70592,0.01041,0.001331,0.01174,,,,,,,,411.06,1914.4,1914.6,,70.8,,0.64,28.39,0.0,899.54,,,,13.5,6.9,-1.9,94.1,774.0,38.625,-121.332
70593,0.0104,0.001331,0.01173,,,,,,,,411.01,,1915.7,69.7,71.2,0.642,0.641,28.46,0.0,900.1,,,,13.6,6.9,-1.8,93.5,777.0,38.625,-121.331
70594,0.01038,0.001365,0.01175,,,,,,,410.98,410.98,1917.0,1916.8,,76.8,,0.647,28.43,0.0,899.28,,,,13.1,6.7,-1.2,94.1,779.0,38.626,-121.331
70595,0.01039,0.001305,0.0117,,,,,,,,410.99,,1918.5,82.7,82.5,,0.657,28.32,0.0,897.68,,,,12.5,6.5,-0.9,95.5,782.0,38.626,-121.331
70596,0.01038,0.001348,0.01173,,,,,,,410.99,410.99,1921.1,1920.3,,84.1,0.664,0.67,28.28,0.0,896.98,,,,12.5,6.5,-0.5,96.0,784.0,38.627,-121.331
70597,,,,,,,,,,,410.95,,1918.8,86.0,85.5,,0.691,28.29,0.0,897.04,,,,12.7,6.6,0.0,95.9,786.0,38.627,-121.331
70598,0.01037,0.00137,0.01174,,,,,,,410.91,410.91,,1914.4,,82.8,0.712,0.712,28.27,0.0,896.72,,,,12.8,6.8,0.6,96.1,789.0,38.628,-121.331
70599,0.01039,0.001382,0.01177,,,,,,,,410.99,1911.0,1910.4,,78.0,,0.698,28.26,0.0,896.38,,,,13.1,7.0,1.1,96.1,791.0,38.629,-121.33
70600,0.0104,0.001365,0.01177,,,,,,,,411.1,,1908.0,74.9,73.5,0.679,0.684,28.31,0.0,896.7,,,,13.4,7.0,0.3,95.5,794.0,38.629,-121.33
70601,0.01036,0.001408,0.01177,,,,,,,411.16,411.19,1905.5,1905.7,,69.7,,0.675,28.34,0.0,896.96,,,,13.7,7.0,0.1,95.0,797.0,38.63,-121.33
70602,0.01038,0.001374,0.01176,,,,,,,,411.24,,1907.8,65.9,66.1,,0.667,28.34,0.0,896.46,,,,13.8,7.0,0.5,95.1,800.0,38.63,-121.33
70603,0.01038,0.001391,0.01177,,,,,,,411.29,411.29,1911.4,1910.3,,73.1,0.663,0.669,28.26,0.0,895.54,,,,13.8,7.0,1.0,95.7,802.0,38.631,-121.33
70604,0.01037,0.001382,0.01175,,,,,,,,411.32,,1915.1,82.1,80.0,,0.688,28.25,0.0,895.06,,,,13.9,7.0,1.3,95.9,805.0,38.631,-121.329
70605,0.01038,0.001426,0.01181,,,,,,,411.36,411.35,,1921.6,,89.0,0.707,0.708,28.26,0.0,895.02,,,,14.3,7.0,1.6,95.6,808.0,38.632,-121.329
70606,0.0104,0.001391,0.01179,,,,,,,,411.12,1926.4,1926.8,,98.9,,0.766,28.25,0.0,894.66,,,,14.7,7.0,1.2,95.8,811.0,38.632,-121.329
70607,0.01042,0.001382,0.0118,,,,,,,,410.81,,1928.3,105.1,105.6,0.842,0.824,28.3,0.0,895.1,,,,15.2,6.8,0.1,95.1,813.0,38.633,-121.329
70608,0.01043,0.001417,0.01185,,,,,,,410.65,410.51,1929.8,1929.7,,106.9,,0.862,28.36,0.0,895.6,,,,15.5,6.8,-0.5,94.2,816.0,38.633,-121.329
70609,0.01043,0.001417,0.01185,,,,,,,,410.23,,1929.0,108.1,107.9,,0.891,28.32,0.0,894.98,,,,15.3,6.7,-1.0,94.5,819.0,38.634,-121.328
70610,0.01044,0.0014,0.01184,,,,,,,409.98,409.96,1927.6,1928.0,,103.9,0.909,0.913,28.3,0.0,894.46,,,,15.1,6.6,-1.4,94.8,821.0,38.635,-121.328
70611,0.01046,0.0014,0.01186,,,,,,,,409.87,,1926.5,98.8,99.9,,0.924,28.29,0.0,894.1,,,,15.0,6.6,-1.7,94.9,824.0,38.635,-121.328
70612,0.01044,0.001443,0.01189,,,,,,,409.77,409.78,,1924.7,,100.5,0.934,0.934,28.28,0.0,893.88,,,,14.9,6.6,-2.1,95.0,826.0,38.636,-121.328
70613,0.01046,0.001408,0.01187,,,,,,,,409.79,1923.4,1923.0,,102.8,,0.937,28.27,0.0,893.68,,,,14.8,6.6,-2.4,95.0,828.0,38.636,-121.328
70614,0.01046,0.001357,0.01182,,,,,,,,409.82,,1921.7,104.1,103.4,0.941,0.94,28.29,0.0,893.68,,,,14.6,6.6,-2.7,94.9,830.0,38.637,-121.328
70615,0.01049,0.001408,0.01189,,,,,,,409.84,409.87,1920.2,1920.3,,101.6,,0.933,28.26,0.0,893.2,,,,14.3,6.6,-2.9,95.2,833.0,38.637,-121.327
70616,0.01045,0.001417,0.01187,,,,,,,,409.93,,1918.3,100.1,99.8,,0.921,28.2,0.0,892.52,,,,13.9,6.7,-2.5,95.8,835.0,38.638,-121.327
70617,0.01045,0.001408,0.01186,,,,,,,409.97,409.98,1915.7,1916.3,,97.6,0.915,0.914,28.15,0.0,891.72,,,,13.5,6.7,-1.8,96.4,837.0,38.638,-121.327
70618,0.01044,0.001408,0.01185,,,,,,,,410.0,,1914.7,95.0,95.4,,0.911,28.14,0.0,891.4,,,,13.3,6.8,-1.3,96.5,839.0,38.639,-121.327
70619,0.01042,0.001434,0.01185,,,,,,,410.02,410.01,,1913.3,,94.6,0.909,0.908,28.11,0.0,891.02,,,,13.3,6.8,-0.7,96.8,842.0,38.639,-121.327
70620,0.01043,0.001443,0.01188,,,,,,,,410.09,1912.4,1912.3,,94.2,,0.899,28.1,0.0,890.76,,,,13.4,6.6,-0.7,96.8,845.0,38.64,-121.326
70621,0.01045,0.001408,0.01186,,,,,,,410.22,410.18,,1911.9,94.0,93.5,0.888,0.89,28.11,0.0,890.84,,,,13.5,6.5,-0.8,96.5,847.0,38.641,-121.326
70622,0.01046,0.0014,0.01186,,,,,,,,410.21,1911.5,1911.5,,92.5,,0.885,28.14,0.0,890.92,,,,13.5,6.3,-1.4,96.2,849.0,38.641,-121.326
70623,0.01049,0.001417,0.0119,,,,,,,,410.18,,1911.3,91.6,91.6,0.88,0.881,28.18,0.0,891.38,,,,13.7,6.1,-2.0,95.5,852.0,38.642,-121.326
70624,0.0105,0.001374,0.01187,,,,,,,410.16,410.16,1910.9,1911.0,,91.7,,0.88,28.18,0.0,891.18,,,,13.7,5.8,-2.0,95.5,854.0,38.642,-121.326
70625,0.01051,0.001408,0.01192,,,,,,,,410.15,,1911.3,91.8,91.8,,0.88,28.09,0.0,890.0,,,,13.1,5.5,-2.2,96.5,856.0,38.643,-121.326
70626,0.01052,0.001426,0.01195,,,,,,,410.15,410.15,,1911.7,,92.1,0.881,0.881,28.01,0.0,889.2,,,,12.8,5.4,-2.7,97.3,858.0,38.643,-121.325
70627,0.01051,0.001391,0.0119,,,,,,,,410.17,1912.0,1912.0,92.8,92.6,,0.881,28.01,0.0,889.26,,,,12.7,5.4,-3.1,97.1,859.0,38.644,-121.325
70628,0.01051,0.001417,0.01193,,,,,,,410.19,410.19,,1912.1,,91.4,0.881,0.881,28.03,0.0,889.54,,,,12.5,5.6,-3.7,96.8,861.0,38.645,-121.325
70629,0.0105,0.001417,0.01191,,,,,,,,410.24,1912.2,1912.2,,88.8,,0.882,28.03,0.0,889.48,,,,12.2,5.7,-4.5,96.9,862.0,38.645,-121.325
70630,0.0105,0.001417,0.01192,,,,,,,,410.32,,1912.4,86.8,86.8,0.882,0.882,28.0,0.0,888.82,,,,11.6,5.8,-4.5,97.5,864.0,38.646,-121.325
70631,0.0105,0.001417,0.01192,,,,,,,410.37,410.36,1912.6,1912.6,,86.7,,0.882,27.93,0.0,887.98,,,,11.0,5.9,-4.6,98.2,866.0,38.646,-121.325
70632,0.0105,0.001382,0.01189,,,,,,,,410.33,,1912.6,86.6,86.6,,0.883,27.93,0.0,887.72,,,,10.6,5.9,-4.5,98.4,868.0,38.647,-121.325
70633,0.01051,0.0014,0.01191,,,,,,,410.3,410.3,1912.7,1912.7,,87.6,0.884,0.883,27.94,0.0,887.66,,,,10.5,5.9,-4.1,98.2,870.0,38.647,-121.324
70634,0.01049,0.001417,0.0119,,,,,,,,410.31,,1912.1,89.1,88.7,,0.882,28.0,0.0,887.84,,,,10.3,5.9,-3.4,97.8,872.0,38.648,-121.324
70635,0.01048,0.001417,0.01189,,,,,,,410.33,410.33,,1910.8,,87.6,0.88,0.88,27.97,0.0,887.3,,,,9.9,6.0,-2.7,98.2,874.0,38.649,-121.324
70636,0.01048,0.001434,0.01191,,,,,,,,410.4,1909.8,1909.6,,85.2,,0.867,27.95,0.0,886.8,,,,9.6,6.0,-2.3,98.4,877.0,38.649,-121.324
70637,0.0105,0.001382,0.01188,,,,,,,,410.49,,1908.3,83.7,82.9,0.849,0.854,27.97,0.0,886.78,,,,9.5,6.1,-1.8,98.2,879.0,38.65,-121.324
70638,0.0105,0.001426,0.01193,,,,,,,410.55,410.59,1906.8,1907.0,,80.4,,0.835,28.0,0.0,886.58,,,,9.4,6.1,-1.4,98.0,882.0,38.65,-121.324
70639,0.01049,0.001408,0.01189,,,,,,,,410.68,,1905.4,77.9,77.9,,0.815,28.02,0.0,886.66,,,,9.4,6.1,-2.0,97.7,884.0,38.651,-121.324
70640,0.01048,0.001426,0.0119,,,,,,,410.77,410.78,1903.1,1903.8,,75.3,0.8,0.794,28.09,0.0,887.14,,,,9.5,6.1,-2.4,96.9,887.0,38.651,-121.324
70641,0.01047,0.001451,0.01192,,,,,,,,410.92,,1902.8,72.0,72.8,,0.776,28.1,0.0,886.98,,,,9.1,6.1,-2.6,96.7,889.0,38.652,-121.324
70642,0.01049,0.001408,0.01189,,,,,,,411.1,411.06,,1902.4,,74.2,0.757,0.757,28.05,0.0,886.14,,,,8.6,6.0,-2.4,97.2,891.0,38.653,-121.323
70643,0.01048,0.001451,0.01193,,,,,,,,411.13,1902.1,1902.1,,77.5,,0.748,28.04,0.0,885.84,,,,8.3,6.0,-2.3,97.3,894.0,38.653,-121.323
70644,0.0105,0.001469,0.01196,,,,,,,,411.17,,1902.1,79.7,79.2,0.737,0.74,28.04,0.0,885.66,,,,8.1,6.0,-2.2,97.3,896.0,38.654,-121.323
70645,0.01052,0.001417,0.01194,,,,,,,411.19,411.16,1902.1,1902.1,,77.5,,0.737,28.04,0.0,885.54,,,,7.8,5.9,-2.0,97.1,898.0,38.654,-121.323
70646,0.0105,0.001409,0.0119,,,,,,,,411.08,,1902.3,75.9,75.9,,0.737,28.01,0.0,885.06,,,,7.7,5.9,-1.8,97.6,900.0,38.655,-121.323
70647,0.01049,0.001417,0.0119,,,,,,,411.01,411.02,1902.7,1902.6,,76.6,0.738,0.74,27.98,0.0,884.62,,,,7.5,5.9,-1.7,97.9,902.0,38.656,-121.323
70648,0.0105,0.001417,0.01192,,,,,,,,411.03,,1902.9,77.3,77.2,,0.746,28.01,0.0,884.48,,,,7.2,5.8,-2.2,98.0,903.0,38.656,-121.323
70649,0.0105,0.001443,0.01194,,,,,,,411.05,411.05,,1903.3,,76.0,0.751,0.752,28.02,0.0,884.24,,,,6.8,5.8,-2.0,98.1,905.0,38.657,-121.323
